protocol,function,algorithm,run,best,n_fes,max_iter,seconds
equal_iterations,F12,PSO,8,4782582617.524982,15030,500,1.60298789999797
equal_iterations,F12,PSO,9,242650997.27834457,15030,500,1.595060799998464
equal_iterations,F12,GWO,0,11460084.198730873,15030,500,2.6714174000080675
equal_iterations,F12,GWO,1,30347693.512282483,15030,500,2.3809478000039235
equal_iterations,F12,GWO,2,31457113.953286327,15030,500,2.341116299998248
equal_iterations,F12,GWO,3,466091999.05867434,15030,500,2.404609300006996
equal_iterations,F12,GWO,4,519872698.88153744,15030,500,2.292481600001338
equal_iterations,F12,GWO,5,18921919.21031505,15030,500,2.347415699987323
equal_iterations,F12,GWO,6,33980734.29517881,15030,500,2.4940274999971734
equal_iterations,F12,GWO,7,47845694.28655978,15030,500,2.485505999997258
equal_iterations,F12,GWO,8,51516010.16423098,15030,500,2.5429088000091724
equal_iterations,F12,GWO,9,63578007.30709594,15030,500,2.6029234000016004
equal_iterations,F12,HHO,0,6241265.045090222,27576,500,3.62369690000196
equal_iterations,F12,HHO,1,63393545.86095626,27374,500,3.6044816999929026
equal_iterations,F12,HHO,2,74744509.58043304,28040,500,3.328542600007495
equal_iterations,F12,HHO,3,60905605.21418209,27484,500,3.3142614999960642
equal_iterations,F12,HHO,4,24973672.816120178,27802,500,3.3371347000065725
equal_iterations,F12,HHO,5,92787413.73591594,27710,500,3.5778974999993807
equal_iterations,F12,HHO,6,17751632.55127464,27614,500,3.268735200006631
equal_iterations,F12,HHO,7,77576139.1599684,27630,500,3.356903699997929
equal_iterations,F12,HHO,8,20608501.120673288,27904,500,3.2343179999879794
equal_iterations,F12,HHO,9,29128921.290792383,27806,500,3.347841499999049
equal_iterations,F12,BFO,0,10233000.014625473,26276,500,3.8262668999959715
equal_iterations,F12,BFO,1,17118668.61647374,26867,500,3.72340560000157
equal_iterations,F12,BFO,2,21610997.739155397,26330,500,3.3028943999961484
equal_iterations,F12,BFO,3,9559924.48246217,26523,500,3.3471984999923734
equal_iterations,F12,BFO,4,8160933.622223081,26613,500,3.3994689999963157
equal_iterations,F12,BFO,5,6586440.009606859,26226,500,3.477851300005568
equal_iterations,F12,BFO,6,6806466.621757848,26617,500,3.5674251000018558
equal_iterations,F12,BFO,7,21913636.822517734,26481,500,3.5116803999990225
equal_iterations,F12,BFO,8,10377204.95069702,26366,500,3.2834645999973873
equal_iterations,F12,BFO,9,5706785.708615308,26190,500,3.7731669999920996
equal_iterations,F12,TSA,0,32988034.380873784,45314,500,13.305074099989724
equal_iterations,F12,TSA,1,31374670.291939653,45111,500,13.651956799993059
equal_iterations,F12,TSA,2,41717449.20452628,45134,500,14.349068499999703
equal_iterations,F12,TSA,3,31188347.91358392,44941,500,14.038942099999986
equal_iterations,F12,TSA,4,51251871.72873162,45168,500,14.361651900006109
equal_iterations,F12,TSA,5,44936789.836274385,44581,500,13.032732699997723
equal_iterations,F12,TSA,6,81191941.48056342,45154,500,15.408352200000081
equal_iterations,F12,TSA,7,61979769.20191142,44751,500,14.913445500002126
equal_iterations,F12,TSA,8,35482233.93433187,45162,500,15.376712700002827
equal_iterations,F12,TSA,9,23867922.080899745,45105,500,15.075451199998497
equal_iterations,F12,SOS,0,27774.072577793293,60030,500,9.040594499994768
equal_iterations,F12,SOS,1,66366.84325845362,60030,500,9.498826900002314
equal_iterations,F12,SOS,2,47536.78531863075,60030,500,8.411226399999578
equal_iterations,F12,SOS,3,105797.5017995195,60030,500,8.436912599994685
equal_iterations,F12,SOS,4,10614.588196762672,60030,500,8.103343900002073
equal_iterations,F12,SOS,5,32537.533681313434,60030,500,7.864243199990597
equal_iterations,F12,SOS,6,9303.10865717841,60030,500,7.895880900003249
equal_iterations,F12,SOS,7,19598.467753920886,60030,500,7.89811420001206
equal_iterations,F12,SOS,8,14302.836526867348,60030,500,7.850057999996352
equal_iterations,F12,SOS,9,12462.171144876454,60030,500,8.037956100000883
equal_iterations,F12,ES,0,38285.75099574846,105030,500,13.595956299992395
equal_iterations,F12,ES,1,4154385.032798206,105030,500,13.899392599996645
equal_iterations,F12,ES,2,315519.7860099649,105030,500,12.985831800004235
equal_iterations,F12,ES,3,34247.89749479559,105030,500,12.443852800002787
equal_iterations,F12,ES,4,32920.69639453046,105030,500,13.4123280000058
equal_iterations,F12,ES,5,909944.8594530048,105030,500,13.954810800001724
equal_iterations,F12,ES,6,72621.0761337714,105030,500,13.562063699995633
equal_iterations,F12,ES,7,75131.80985702274,105030,500,13.28514880000148
equal_iterations,F12,ES,8,237729.9273707282,105030,500,13.674791600002209
equal_iterations,F12,ES,9,152246.2608664691,105030,500,13.568311800001538
equal_iterations,F12,FA,0,27262838805.900917,217533,500,20.146718400006648
equal_iterations,F12,FA,1,27612845845.629787,217533,500,20.134588699991582
equal_iterations,F12,FA,2,38860163534.20749,217528,500,17.464958800002933
equal_iterations,F12,FA,3,26475190005.23033,217548,500,16.67852820000553
equal_iterations,F12,FA,4,19774342382.32173,217533,500,17.00291979999747
equal_iterations,F12,FA,5,31453821761.790276,217537,500,16.549283499989542
equal_iterations,F12,FA,6,33095635094.333855,217536,500,16.313027600001078
equal_iterations,F12,FA,7,25442864127.249695,217531,500,16.635149100009585
equal_iterations,F12,FA,8,32723923441.874153,217522,500,16.623721900003147
equal_iterations,F12,FA,9,34241456301.108795,217528,500,16.67191190000449
equal_iterations,F13,HS,0,610228856.9245847,530,500,0.12126339999667834
equal_iterations,F13,HS,1,1744865438.8873882,530,500,0.07427959999768063
equal_iterations,F13,HS,2,1433226769.7597225,530,500,0.09290340000006836
equal_iterations,F13,HS,3,2233348964.076555,530,500,0.12012619999586605
equal_iterations,F13,HS,4,2793465340.7448435,530,500,0.11891069999546744
equal_iterations,F13,HS,5,763309441.1562684,530,500,0.12374210001144093
equal_iterations,F13,HS,6,1244089919.995478,530,500,0.15799439999682363
equal_iterations,F13,HS,7,1219430103.4963152,530,500,0.11807050000061281
equal_iterations,F13,HS,8,1802060678.2990892,530,500,0.14822179998736829
equal_iterations,F13,HS,9,1703386900.7714067,530,500,0.11077279999153689
equal_iterations,F13,LSHADE,0,13578.990456056777,8569,500,2.1972620000015013
equal_iterations,F13,LSHADE,1,13497.278589086061,8569,500,1.8832884000003105
equal_iterations,F13,LSHADE,2,11392.589491870609,8569,500,1.582087999995565
equal_iterations,F13,LSHADE,3,158686.9588613121,8569,500,2.278133700005128
equal_iterations,F13,LSHADE,4,13340.761906074995,8569,500,2.1744598999939626
equal_iterations,F13,LSHADE,5,5106.164710064378,8569,500,2.275038099993253
equal_iterations,F13,LSHADE,6,6333.516612567424,8569,500,1.6050255000009201
equal_iterations,F13,LSHADE,7,20969.19072102942,8569,500,2.2689417999936268
equal_iterations,F13,LSHADE,8,11873.867281403518,8569,500,2.2013354000082472
equal_iterations,F13,LSHADE,9,10278.305236552327,8569,500,1.543509900002391
equal_iterations,F13,PSO,0,3129815435.2815013,15030,500,1.2861123000038788
equal_iterations,F13,PSO,1,2322273748.0569477,15030,500,0.9310547999921255
equal_iterations,F13,PSO,2,365135701.1363175,15030,500,1.0729607000102988
equal_iterations,F13,PSO,3,230415645.26342595,15030,500,0.9720919999963371
equal_iterations,F13,PSO,4,323913323.82138115,15030,500,1.350659399991855
equal_iterations,F13,PSO,5,3304036027.268722,15030,500,1.3562046000006376
equal_iterations,F13,PSO,6,67361396.85666136,15030,500,1.29386930000328
equal_iterations,F13,PSO,7,13626588.556400994,15030,500,1.3500745000055758
equal_iterations,F13,PSO,8,390313035.9515967,15030,500,1.3743993999960367
equal_iterations,F13,PSO,9,67411638.23635396,15030,500,1.258239599992521
equal_iterations,F13,GWO,0,3956174.309002072,15030,500,2.0668021000019507
equal_iterations,F13,GWO,1,16878341.460001312,15030,500,1.8934690000023693
equal_iterations,F13,GWO,2,9951395.30446491,15030,500,1.6393176000128733
equal_iterations,F13,GWO,3,1100370.7743587901,15030,500,1.610542299997178
equal_iterations,F13,GWO,4,69865664.51044627,15030,500,1.925171599999885
equal_iterations,F13,GWO,5,70132562.93104208,15030,500,1.9090828000043985
equal_iterations,F13,GWO,6,225315221.2256971,15030,500,1.9130793000076665
equal_iterations,F13,GWO,7,37000723.04514337,15030,500,1.9490186000039103
equal_iterations,F13,GWO,8,116574117.15120097,15030,500,1.6185304000100587
equal_iterations,F13,GWO,9,2035546.5491400925,15030,500,1.916898699986632
equal_iterations,F13,HHO,0,12864408.00372303,27884,500,2.83302299999923
equal_iterations,F13,HHO,1,12207304.037028918,27990,500,2.8759145999938482
equal_iterations,F13,HHO,2,14688702.987456912,27788,500,2.088767799999914
equal_iterations,F13,HHO,3,17184682.735818893,27632,500,2.0774986000033095
equal_iterations,F13,HHO,4,13146784.676950539,28078,500,2.8881531999941217
equal_iterations,F13,HHO,5,24569070.472437784,27844,500,2.8258851999999024
equal_iterations,F13,HHO,6,12336331.435172454,27636,500,2.936280399997486
equal_iterations,F13,HHO,7,18823407.486922,27600,500,2.8056985000002896
equal_iterations,F13,HHO,8,12271484.320507973,27762,500,2.3859980999986874
equal_iterations,F13,HHO,9,9417832.643467143,27656,500,2.9277702000108548
equal_iterations,F13,BFO,0,471584.20641247986,26512,500,2.963752600000589
equal_iterations,F13,BFO,1,420716.6049788245,26500,500,2.451228500009165
equal_iterations,F13,BFO,2,418645.34567185544,26454,500,2.1175643999886233
equal_iterations,F13,BFO,3,1113956.6523975108,26295,500,2.1364773999957833
equal_iterations,F13,BFO,4,218704.93006899883,26319,500,2.1124473999952897
equal_iterations,F13,BFO,5,554403.6199478508,26232,500,2.1153629000036744
equal_iterations,F13,BFO,6,231780.52506880535,26374,500,2.175566299993079
equal_iterations,F13,BFO,7,351177.8382797768,26225,500,2.099196299997857
equal_iterations,F13,BFO,8,445542.6134867178,26096,500,2.3435069999977713
equal_iterations,F13,BFO,9,342212.81532025576,26725,500,2.394115699993563
equal_iterations,F13,TSA,0,17114.929297190578,44965,500,12.915317899998627
equal_iterations,F13,TSA,1,4647.3528898168615,45295,500,11.833760800000164
equal_iterations,F13,TSA,2,19702.18703157042,45244,500,13.299852600001032
equal_iterations,F13,TSA,3,45433.807574481485,44733,500,12.5515247000003
equal_iterations,F13,TSA,4,11261.33022983927,44996,500,13.247886200013454
equal_iterations,F13,TSA,5,21790.421629747223,44731,500,13.375729100007447
equal_iterations,F13,TSA,6,31340.474566539422,45190,500,13.297449200006668
equal_iterations,F13,TSA,7,13599.890568506928,45295,500,12.533789699999033
equal_iterations,F13,TSA,8,46892.72645228177,44576,500,13.262743400002364
equal_iterations,F13,TSA,9,10271.881527312216,45116,500,13.676012700001593
equal_iterations,F13,SOS,0,9230.35073977571,60030,500,7.261626199993771
equal_iterations,F13,SOS,1,2528.3188100084753,60030,500,6.678832500008866
equal_iterations,F13,SOS,2,1611.5466073141008,60030,500,7.319360699999379
equal_iterations,F13,SOS,3,6680.549202263718,60030,500,7.3020830000023125
equal_iterations,F13,SOS,4,4002.567360129239,60030,500,5.345156499999575
equal_iterations,F13,SOS,5,16881.39968843354,60030,500,5.352628799999366
equal_iterations,F13,SOS,6,3140.515036766394,60030,500,5.374495299998671
equal_iterations,F13,SOS,7,3149.9742756242185,60030,500,5.391969100004644
equal_iterations,F13,SOS,8,5258.9054294516445,60030,500,5.373988599996665
equal_iterations,F13,SOS,9,7140.085635933765,60030,500,5.993849400008912
equal_iterations,F13,ES,0,114754.5083484378,105030,500,9.517793999999412
equal_iterations,F13,ES,1,60335.67358196824,105030,500,9.679773399999249
equal_iterations,F13,ES,2,31657.301826004637,105030,500,10.048016600005212
equal_iterations,F13,ES,3,46533.486806875524,105030,500,9.916774999990594
equal_iterations,F13,ES,4,36682.48675743627,105030,500,11.347124499996426
equal_iterations,F13,ES,5,44446.182845481584,105030,500,11.129722199999378
equal_iterations,F13,ES,6,106193.46171952736,105030,500,11.422518699997454
equal_iterations,F13,ES,7,62388.12399083382,105030,500,10.871399200012092
equal_iterations,F13,ES,8,47054.46529511003,105030,500,11.19891560000542
equal_iterations,F13,ES,9,30557.20164048786,105030,500,9.920828900008928
equal_iterations,F13,FA,0,53732847880.349236,217535,500,17.561276599997655
equal_iterations,F13,FA,1,29216511563.49292,217531,500,17.257435300009092
equal_iterations,F13,FA,2,39178817148.17054,217539,500,15.729536500002723
equal_iterations,F13,FA,3,37401657819.17075,217525,500,15.648802700001397
equal_iterations,F13,FA,4,34352179865.670776,217526,500,14.714530800003558
equal_iterations,F13,FA,5,25572102155.320312,217529,500,14.812342400007765
equal_iterations,F13,FA,6,29187050226.49467,217531,500,14.974735499999952
equal_iterations,F13,FA,7,18334856748.04068,217548,500,14.977824600005988
equal_iterations,F13,FA,8,34871976501.69628,217524,500,14.873193799998262
equal_iterations,F13,FA,9,39327823034.48802,217542,500,14.79550159999053
equal_iterations,F14,HS,0,9355339.077712711,530,500,0.10877489999984391
equal_iterations,F14,HS,1,24010022.28491647,530,500,0.16370530000131112
equal_iterations,F14,HS,2,33796276.52153487,530,500,0.10944109999400098
equal_iterations,F14,HS,3,28861184.16071,530,500,0.17722549999598414
equal_iterations,F14,HS,4,24073972.746799488,530,500,0.13964060001308098
equal_iterations,F14,HS,5,9927045.559868444,530,500,0.13360850000754
equal_iterations,F14,HS,6,12311369.232214645,530,500,0.11489650000294205
equal_iterations,F14,HS,7,13919465.422618803,530,500,0.1847557000000961
equal_iterations,F14,HS,8,37472949.359473504,530,500,0.11648359999526292
equal_iterations,F14,HS,9,43932736.131629676,530,500,0.17764990001160186
equal_iterations,F14,LSHADE,0,24287.109910096315,8569,500,1.799678600000334
equal_iterations,F14,LSHADE,1,60641.921560307936,8569,500,2.4151145000068936
equal_iterations,F14,LSHADE,2,54641.761375120404,8569,500,2.409956900010002
equal_iterations,F14,LSHADE,3,61720.88568234649,8569,500,2.326658599995426
equal_iterations,F14,LSHADE,4,25584.781309485228,8569,500,1.7912763000058476
equal_iterations,F14,LSHADE,5,78512.15283470681,8569,500,1.7512952999968547
equal_iterations,F14,LSHADE,6,58344.705991696945,8569,500,2.4227676000009524
equal_iterations,F14,LSHADE,7,89396.63806784013,8569,500,2.317536000002292
equal_iterations,F14,LSHADE,8,85093.91643663513,8569,500,2.23705229999905
equal_iterations,F14,LSHADE,9,27840.3652122528,8569,500,2.474139700003434
equal_iterations,F14,PSO,0,3877150.5459706727,15030,500,1.5721435000014026
equal_iterations,F14,PSO,1,568484.6796723097,15030,500,1.573403700007475
equal_iterations,F14,PSO,2,7120506.828940272,15030,500,1.5059600999957183
equal_iterations,F14,PSO,3,274303.63629250356,15030,500,1.5281761000078404
equal_iterations,F14,PSO,4,654536.3836573621,15030,500,1.5518860000011045
equal_iterations,F14,PSO,5,5921271.931239849,15030,500,1.5467975999927148
equal_iterations,F14,PSO,6,999259.7064529594,15030,500,1.5933105000003707
equal_iterations,F14,PSO,7,479691.76405425504,15030,500,1.6049031000002287
equal_iterations,F14,PSO,8,368832.05766764464,15030,500,1.616444200000842
equal_iterations,F14,PSO,9,459509.98743190407,15030,500,1.6114865999988979
equal_iterations,F14,GWO,0,1276271.9900836977,15030,500,2.3886891000001924
equal_iterations,F14,GWO,1,466257.4492509117,15030,500,2.3965979000058724
equal_iterations,F14,GWO,2,229912.60483789,15030,500,1.9141875000059372
equal_iterations,F14,GWO,3,546000.9240697179,15030,500,2.0181807999906596
equal_iterations,F14,GWO,4,993864.607743609,15030,500,1.9160066000040388
equal_iterations,F14,GWO,5,3525219.4548099386,15030,500,1.9447530999896117
equal_iterations,F14,GWO,6,4636290.014215108,15030,500,1.953664899992873
equal_iterations,F14,GWO,7,351353.1249825674,15030,500,2.540400800004136
equal_iterations,F14,GWO,8,5418635.393462068,15030,500,2.3709464999992633
equal_iterations,F14,GWO,9,1187883.412071419,15030,500,2.306832900008885
equal_iterations,F14,HHO,0,2340604.0059703523,27916,500,3.2738404999981867
equal_iterations,F14,HHO,1,2702801.375621111,27980,500,3.4704427999968175
equal_iterations,F14,HHO,2,265508.26776665234,27256,500,3.2480535000067903
equal_iterations,F14,HHO,3,643441.3586438742,27280,500,3.2125844999973197
equal_iterations,F14,HHO,4,911562.3311943505,27822,500,3.2720949000067776
equal_iterations,F14,HHO,5,421870.38636857737,28092,500,2.7803267999988748
equal_iterations,F14,HHO,6,1388253.258694712,27426,500,3.3589142999990145
equal_iterations,F14,HHO,7,1054085.9955785545,27312,500,3.046406900000875
equal_iterations,F14,HHO,8,401730.7613302595,27630,500,3.3490362000011373
equal_iterations,F14,HHO,9,4902255.314022729,27500,500,3.0421905999974115
equal_iterations,F14,BFO,0,317532.14516393427,26344,500,3.361690000005183
equal_iterations,F14,BFO,1,441480.1683292347,25978,500,3.176596300007077
equal_iterations,F14,BFO,2,502614.7782494109,26449,500,2.6129856999905314
equal_iterations,F14,BFO,3,449337.49849723675,25993,500,2.5669532000028994
equal_iterations,F14,BFO,4,440396.3852153211,26352,500,2.6014894999971148
equal_iterations,F14,BFO,5,310197.3276583622,26249,500,2.5634479000000283
equal_iterations,F14,BFO,6,244976.10623594275,26142,500,2.9096381999988807
equal_iterations,F14,BFO,7,296386.22528609855,26327,500,2.5987183999968693
equal_iterations,F14,BFO,8,190744.5793683094,26360,500,2.5984393000107957
